dataset,site,image,url,substrate,partition,longitude,latitude
German_Bank_2010,Lp15,Lp15_261150211,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150211.JPG,[4],test,-66.12416495,43.35274214
German_Bank_2010,Lp15,Lp15_261150227,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150227.JPG,[4],dropped,-66.12430889,43.3527198
German_Bank_2010,Lp15,Lp15_261150243,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150243.JPG,[4],dropped,-66.12445798,43.35269301
German_Bank_2010,Lp15,Lp15_261150259,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150259.JPG,[4],dropped,-66.12457171,43.35267283
German_Bank_2010,Lp15,Lp15_261150315,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150315.JPG,[4],dropped,-66.12464436,43.35266143
German_Bank_2010,Lp15,Lp15_261150330,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150330.JPG,[4],dropped,-66.12469949,43.35265468
German_Bank_2010,Lp15,Lp15_261150347,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150347.JPG,[4],dropped,-66.12475443,43.35265269
German_Bank_2010,Lp15,Lp15_261150403,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150403.JPG,[4],train,-66.12484559,43.35265972
German_Bank_2010,Lp15,Lp15_261150418,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150418.JPG,[4],train,-66.12497556,43.35268681
German_Bank_2010,Lp15,Lp15_261150434,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150434.JPG,[4],train,-66.12512991,43.35274199
German_Bank_2010,Lp15,Lp15_261150450,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150450.JPG,[4],train,-66.12526175,43.35281573
German_Bank_2010,Lp15,Lp15_261150506,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150506.JPG,[4],train,-66.12537763,43.35292253
German_Bank_2010,Lp15,Lp15_261150521,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150521.JPG,[4],dropped,-66.1254317,43.35303308
German_Bank_2010,Lp15,Lp15_261150538,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150538.JPG,[4],dropped,-66.12541803,43.35318541
German_Bank_2010,Lp15,Lp15_261150553,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150553.JPG,[4],test,-66.12525975,43.35339481
German_Bank_2010,Lp15,Lp15_261150609,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150609.JPG,[4],dropped,-66.12497289,43.35360478
German_Bank_2010,Lp15,Lp15_261150626,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150626.JPG,[4],train,-66.12462336,43.35380953
German_Bank_2010,Lp15,Lp15_261150641,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150641.JPG,[4],train,-66.12429742,43.35398307
German_Bank_2010,Lp15,Lp15_261150657,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150657.JPG,[4],train,-66.12398385,43.35413057
German_Bank_2010,Lp15,Lp15_261150713,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150713.JPG,[4],train,-66.12372193,43.35424086
German_Bank_2010,Lp15,Lp15_261150729,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150729.JPG,[4],train,-66.12349639,43.35432328
German_Bank_2010,Lp15,Lp15_261150745,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150745.JPG,[4],train,-66.12325208,43.3543995
German_Bank_2010,Lp15,Lp15_261150800,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp15/Lp15_261150800.JPG,[4],train,-66.12307097,43.35444731
German_Bank_2010,Lp16,Lp16_258141732,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258141732.JPG,[2],train,-66.42183428,43.39555581
German_Bank_2010,Lp16,Lp16_258141748,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258141748.JPG,[2],train,-66.42175758,43.39541853
German_Bank_2010,Lp16,Lp16_258141804,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258141804.JPG,[2],train,-66.42166763,43.39525918
German_Bank_2010,Lp16,Lp16_258141820,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258141820.JPG,[2],train,-66.42156845,43.39507895
German_Bank_2010,Lp16,Lp16_258141836,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258141836.JPG,[2],train,-66.42146256,43.39487945
German_Bank_2010,Lp16,Lp16_258141851,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258141851.JPG,[2],train,-66.4213705,43.39470341
German_Bank_2010,Lp16,Lp16_258141907,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258141907.JPG,[2],train,-66.42128094,43.39452766
German_Bank_2010,Lp16,Lp16_258141923,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258141923.JPG,[2],train,-66.42120559,43.39437803
German_Bank_2010,Lp16,Lp16_258141939,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258141939.JPG,[2],train,-66.4211412,43.39425015
German_Bank_2010,Lp16,Lp16_258141955,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258141955.JPG,[2],train,-66.42107755,43.39412316
German_Bank_2010,Lp16,Lp16_258142011,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142011.JPG,[2],train,-66.42099951,43.39396685
German_Bank_2010,Lp16,Lp16_258142027,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142027.JPG,[2],train,-66.42090423,43.39378393
German_Bank_2010,Lp16,Lp16_258142042,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142042.JPG,[2],train,-66.4207995,43.39359209
German_Bank_2010,Lp16,Lp16_258142058,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142058.JPG,[2],train,-66.42069707,43.39340961
German_Bank_2010,Lp16,Lp16_258142114,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142114.JPG,[2],train,-66.42059694,43.39322996
German_Bank_2010,Lp16,Lp16_258142130,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142130.JPG,[2],train,-66.42051955,43.39308775
German_Bank_2010,Lp16,Lp16_258142146,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142146.JPG,[2],train,-66.42044673,43.3929544
German_Bank_2010,Lp16,Lp16_258142202,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142202.JPG,[2],train,-66.42036782,43.39281479
German_Bank_2010,Lp16,Lp16_258142218,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142218.JPG,[2],train,-66.42027669,43.39266158
German_Bank_2010,Lp16,Lp16_258142234,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142234.JPG,[2],train,-66.42017312,43.39249174
German_Bank_2010,Lp16,Lp16_258142250,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142250.JPG,[2],train,-66.42005411,43.39229804
German_Bank_2010,Lp16,Lp16_258142305,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142305.JPG,[2],train,-66.41994292,43.39211629
German_Bank_2010,Lp16,Lp16_258142321,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142321.JPG,[2],train,-66.41981693,43.39191013
German_Bank_2010,Lp16,Lp16_258142337,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142337.JPG,[2],train,-66.41971084,43.39173717
German_Bank_2010,Lp16,Lp16_258142353,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142353.JPG,[2],train,-66.41961852,43.39158619
German_Bank_2010,Lp16,Lp16_258142409,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142409.JPG,[2],train,-66.41952833,43.39144283
German_Bank_2010,Lp16,Lp16_258142425,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142425.JPG,[2],train,-66.41944924,43.39131738
German_Bank_2010,Lp16,Lp16_258142440,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142440.JPG,[2],train,-66.41938177,43.3912102
German_Bank_2010,Lp16,Lp16_258142456,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142456.JPG,[2],train,-66.41930212,43.3910817
German_Bank_2010,Lp16,Lp16_258142512,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142512.JPG,[2],train,-66.4192053,43.39092588
German_Bank_2010,Lp16,Lp16_258142528,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142528.JPG,[2],train,-66.41908616,43.39073595
German_Bank_2010,Lp16,Lp16_258142544,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142544.JPG,[2],train,-66.41897682,43.39056034
German_Bank_2010,Lp16,Lp16_258142600,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142600.JPG,[2],train,-66.41885723,43.39036466
German_Bank_2010,Lp16,Lp16_258142616,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142616.JPG,[2],train,-66.41874077,43.39017051
German_Bank_2010,Lp16,Lp16_258142632,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142632.JPG,[2],train,-66.41862477,43.38997031
German_Bank_2010,Lp16,Lp16_258142647,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142647.JPG,[2],train,-66.41851854,43.38978327
German_Bank_2010,Lp16,Lp16_258142703,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142703.JPG,[2],train,-66.41839757,43.38956812
German_Bank_2010,Lp16,Lp16_258142719,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142719.JPG,[2],train,-66.41830282,43.38939916
German_Bank_2010,Lp16,Lp16_258142735,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142735.JPG,[2],train,-66.4182173,43.38924567
German_Bank_2010,Lp16,Lp16_258142751,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142751.JPG,[2],train,-66.41814255,43.38911071
German_Bank_2010,Lp16,Lp16_258142807,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142807.JPG,[2],train,-66.41805335,43.38895185
German_Bank_2010,Lp16,Lp16_258142823,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142823.JPG,[2],train,-66.41795079,43.38877111
German_Bank_2010,Lp16,Lp16_258142838,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142838.JPG,[2],train,-66.4178503,43.38859654
German_Bank_2010,Lp16,Lp16_258142854,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142854.JPG,[2],train,-66.41773975,43.38840464
German_Bank_2010,Lp16,Lp16_258142910,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142910.JPG,[2],train,-66.41761208,43.38817778
German_Bank_2010,Lp16,Lp16_258142926,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142926.JPG,[2],train,-66.41750416,43.38798062
German_Bank_2010,Lp16,Lp16_258142942,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142942.JPG,[2],train,-66.41740172,43.38778462
German_Bank_2010,Lp16,Lp16_258142958,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258142958.JPG,[2],train,-66.41732315,43.38762723
German_Bank_2010,Lp16,Lp16_258143014,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258143014.JPG,[2],train,-66.41725378,43.38747899
German_Bank_2010,Lp16,Lp16_258143029,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258143029.JPG,[2],train,-66.41719879,43.38735613
German_Bank_2010,Lp16,Lp16_258143045,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258143045.JPG,[2],train,-66.41714794,43.38723768
German_Bank_2010,Lp16,Lp16_258143101,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258143101.JPG,[2],train,-66.41709952,43.38712657
German_Bank_2010,Lp16,Lp16_258143117,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258143117.JPG,[2],train,-66.41705258,43.38702475
German_Bank_2010,Lp16,Lp16_258143133,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258143133.JPG,[2],train,-66.41698125,43.38688096
German_Bank_2010,Lp16,Lp16_258143149,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258143149.JPG,[2],train,-66.4169042,43.38673584
German_Bank_2010,Lp16,Lp16_258143205,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp16/Lp16_258143205.JPG,[2],train,-66.41680348,43.38655674
German_Bank_2010,Lp17,Lp17_256141454,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp17/Lp17_256141454.JPG,[1],train,-66.71146126,43.375971
German_Bank_2010,Lp17,Lp17_256141509,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp17/Lp17_256141509.JPG,[1],train,-66.71153848,43.37585894
German_Bank_2010,Lp17,Lp17_256141524,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp17/Lp17_256141524.JPG,[1],train,-66.71160233,43.37576511
German_Bank_2010,Lp17,Lp17_256141541,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp17/Lp17_256141541.JPG,[1],train,-66.71168267,43.3756457
German_Bank_2010,Lp17,Lp17_256141557,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp17/Lp17_256141557.JPG,[1],train,-66.71176254,43.37552444
German_Bank_2010,Lp17,Lp17_256141613,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp17/Lp17_256141613.JPG,[1],train,-66.71184654,43.37539187
German_Bank_2010,Lp17,Lp17_256141629,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp17/Lp17_256141629.JPG,[1],train,-66.71192795,43.37525722
German_Bank_2010,Lp17,Lp17_256141645,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp17/Lp17_256141645.JPG,[1],train,-66.71201447,43.37510882
German_Bank_2010,Lp17,Lp17_256141700,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp17/Lp17_256141700.JPG,[1],train,-66.712087,43.37498086
German_Bank_2010,Lp17,Lp17_256141716,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp17/Lp17_256141716.JPG,[1],train,-66.71217257,43.37482486
German_Bank_2010,Lp17,Lp17_256141732,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp17/Lp17_256141732.JPG,[1],train,-66.71225306,43.37467049
German_Bank_2010,Lp17,Lp17_256141748,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp17/Lp17_256141748.JPG,[1],train,-66.7123293,43.37451926
German_Bank_2010,Lp17,Lp17_256141804,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp17/Lp17_256141804.JPG,[1],train,-66.7124075,43.37436046
German_Bank_2010,Lp17,Lp17_256141820,https://www.frdr-dfdr.ca/repo/files/9/published/publication_961/submitted_data/01_Data/images/German_Bank_2010/Lp17/Lp17_256141820.JPG,[1],train,-66.7124873,43.37419506
